"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","id","seed","entry","name","hand","ht","ioc","age","rank","rank_points","Op_id","Op_seed","Op_entry","opponent","Op_hand","Op_ht","Op_ioc","Op_age","Op_rank","Op_rank_points","score","best_of","round","minutes","ace","df","svpt","S1stIn","S1stWon","S2ndWon","SvGms","bpSaved","bpFaced","Op_ace","Op_df","Op_svpt","Op_S1stIn","Op_S1stWon","Op_S2ndWon","Op_SvGms","Op_bpSaved","Op_bpFaced","Win"
"3330","2017-1068","Nurnberg","Clay",32,"I",20170522,270,202498,NA,"LL","Julia Glushko","R",NA,"ISR",27.38672142,236,219,201709,2,"","Yulia Putintseva","R",NA,"KAZ",22.37097878,28,1545,"6-4 5-7 6-0",3,"R32",123,0,3,84,63,31,7,14,4,13,1,0,71,44,23,14,14,1,7,0
"3331","2017-0406","Strasbourg","Clay",32,"I",20170522,300,201611,7,"","Daria Gavrilova","R",NA,"AUS",23.21423682,25,1630,201325,6,"","Samantha Stosur","R",172,"AUS",33.14442163,24,1695,"5-7 6-4 6-3",3,"F",165,4,9,94,58,40,14,15,3,8,1,6,108,62,41,25,16,8,12,0
"3332","2017-0406","Strasbourg","Clay",32,"I",20170522,299,201397,8,"","Shuai Peng","R",173,"CHN",31.36755647,39,1305,201325,6,"","Samantha Stosur","R",172,"AUS",33.14442163,24,1695,"7-6(0) 6-4",3,"SF",115,2,6,71,44,23,14,11,2,6,2,1,78,46,30,18,11,4,7,0
"3333","2017-0406","Strasbourg","Clay",32,"I",20170522,298,201614,5,"","Caroline Garcia","R",NA,"FRA",23.59753593,29,1540,201611,7,"","Daria Gavrilova","R",NA,"AUS",23.21423682,25,1630,"6-4 6-2",3,"SF",76,1,2,61,40,21,11,9,4,7,4,0,44,29,24,13,9,0,0,0
"3334","2017-0406","Strasbourg","Clay",32,"I",20170522,297,201603,NA,"","Shelby Rogers","R",NA,"USA",24.60506502,55,1089,201397,8,"","Shuai Peng","R",173,"CHN",31.36755647,39,1305,"6-0 6-4",3,"QF",74,3,3,61,39,19,7,8,9,15,2,1,40,24,17,10,8,0,2,0
"3335","2017-0406","Strasbourg","Clay",32,"I",20170522,296,201521,4,"","Carla Suarez Navarro","R",162,"ESP",28.71457906,22,1770,201325,6,"","Samantha Stosur","R",172,"AUS",33.14442163,24,1695,"7-6(5) 6-4",3,"QF",107,1,1,82,58,33,14,11,8,11,9,6,69,41,36,11,11,3,5,0
"3336","2017-0406","Strasbourg","Clay",32,"I",20170522,295,201697,NA,"","Kristyna Pliskova","L",NA,"CZE",25.16906229,48,1134,201614,5,"","Caroline Garcia","R",NA,"FRA",23.59753593,29,1540,"7-6(3) 6-2",3,"QF",93,13,9,90,51,32,10,10,8,13,7,5,64,44,31,7,10,5,8,0
"3337","2017-0406","Strasbourg","Clay",32,"I",20170522,294,202458,NA,"Q","Ashleigh Barty","R",NA,"AUS",21.07597536,84,719,201611,7,"","Daria Gavrilova","R",NA,"AUS",23.21423682,25,1630,"6-4 6-7(3) 7-6(5)",3,"QF",164,4,3,111,59,37,22,17,6,14,2,6,119,80,47,15,17,6,13,0
"3338","2017-0406","Strasbourg","Clay",32,"I",20170522,293,202492,NA,"","Qiang Wang","R",NA,"CHN",25.35249829,50,1120,201603,NA,"","Shelby Rogers","R",NA,"USA",24.60506502,55,1089,"6-4 6-4",3,"R16",83,7,2,54,27,22,14,10,1,4,0,0,63,40,25,18,10,2,3,0
"3339","2017-0406","Strasbourg","Clay",32,"I",20170522,292,203281,NA,"WC","Amandine Hesse","R",NA,"FRA",24.3449692,223,232,201397,8,"","Shuai Peng","R",173,"CHN",31.36755647,39,1305,"7-5 6-2",3,"R16",105,4,2,74,34,23,14,10,7,12,1,1,81,52,35,13,10,5,7,0
"3340","2017-0406","Strasbourg","Clay",32,"I",20170522,291,201539,NA,"","Christina Mchale","R",170,"USA",25.0294319,60,1055,201521,4,"","Carla Suarez Navarro","R",162,"ESP",28.71457906,22,1770,"6-4 6-1",3,"R16",87,0,1,58,32,16,10,8,5,11,2,0,59,36,20,13,9,3,6,0
"3341","2017-0406","Strasbourg","Clay",32,"I",20170522,290,201483,NA,"Q","Madison Brengle","R",NA,"USA",27.13483915,82,735,201325,6,"","Samantha Stosur","R",172,"AUS",33.14442163,24,1695,"6-0 6-1",3,"R16",49,0,2,34,29,11,0,6,2,7,4,1,40,27,23,7,7,1,1,0
"3342","2017-0406","Strasbourg","Clay",32,"I",20170522,289,201620,9,"","Monica Puig","R",NA,"PUR",23.6495551,41,1225,201697,NA,"","Kristyna Pliskova","L",NA,"CZE",25.16906229,48,1134,"6-2 6-3",3,"R16",76,3,6,56,35,22,9,8,5,8,13,4,69,39,33,15,9,7,7,0
"3343","2017-0406","Strasbourg","Clay",32,"I",20170522,288,202663,NA,"","Magda Linette","R",NA,"POL",25.27310062,97,621,201614,5,"","Caroline Garcia","R",NA,"FRA",23.59753593,29,1540,"6-3 6-3",3,"R16",83,3,1,63,51,29,5,9,7,11,6,2,55,33,26,11,9,4,5,0
"3344","2017-0406","Strasbourg","Clay",32,"I",20170522,287,206404,NA,"Q","Elizaveta Kulichkova","R",NA,"RUS",21.10882957,192,282,201611,7,"","Daria Gavrilova","R",NA,"AUS",23.21423682,25,1630,"6-3 6-7(5) 6-4",3,"R16",136,1,9,92,46,28,21,15,7,14,4,3,100,68,43,15,16,8,13,0
"3345","2017-0406","Strasbourg","Clay",32,"I",20170522,286,202429,NA,"Q","Camila Giorgi","R",168,"ITA",25.39356605,99,600,202458,NA,"Q","Ashleigh Barty","R",NA,"AUS",21.07597536,84,719,"6-3 6-0",3,"R16",62,0,5,42,28,16,4,7,1,5,2,3,58,35,25,13,8,2,2,0
"3346","2017-0406","Strasbourg","Clay",32,"I",20170522,285,201496,1,"","Caroline Wozniacki","R",177,"DEN",26.86379192,12,3915,201603,NA,"","Shelby Rogers","R",NA,"USA",24.60506502,55,1089,"7-6(8) 1-0 RET",3,"R32",77,1,3,43,25,14,3,6,1,5,2,4,54,30,19,9,7,3,7,0
"3347","2017-0406","Strasbourg","Clay",32,"I",20170522,284,203552,NA,"","Risa Ozaki","R",NA,"JPN",23.1156742,72,826,202492,NA,"","Qiang Wang","R",NA,"CHN",25.35249829,50,1120,"6-4 3-6 6-3",3,"R32",134,0,2,110,86,46,10,14,8,15,3,3,81,56,34,13,14,2,8,0
"3348","2017-0406","Strasbourg","Clay",32,"I",20170522,283,212001,NA,"","Natalia Vikhlyantseva","U",NA,"RUS",20.26009582,73,804,203281,NA,"WC","Amandine Hesse","R",NA,"FRA",24.3449692,223,232,"6-4 6-4",3,"R32",100,3,8,91,44,30,17,10,7,11,1,4,62,38,21,16,10,0,2,0
"3349","2017-0406","Strasbourg","Clay",32,"I",20170522,282,201427,NA,"WC","Alize Cornet","R",173,"FRA",27.32922656,43,1222,201397,8,"","Shuai Peng","R",173,"CHN",31.36755647,39,1305,"3-6 7-5 6-1",3,"R32",135,2,6,99,67,43,11,14,8,13,1,4,83,48,34,19,14,4,7,0
"3350","2017-0406","Strasbourg","Clay",32,"I",20170522,281,211768,NA,"","Naomi Osaka","R",NA,"JPN",19.59753593,54,1105,201521,4,"","Carla Suarez Navarro","R",162,"ESP",28.71457906,22,1770,"6-3 6-2",3,"R32",75,0,1,57,36,20,9,9,7,12,0,2,56,37,24,11,8,7,8,0
"3351","2017-0406","Strasbourg","Clay",32,"I",20170522,280,201492,NA,"","Andrea Petkovic","R",180,"GER",29.70020534,77,785,201539,NA,"","Christina Mchale","R",170,"USA",25.0294319,60,1055,"0-6 6-3 6-1",3,"R32",112,0,4,72,45,19,12,11,3,10,2,2,77,55,26,11,11,8,14,0
"3352","2017-0406","Strasbourg","Clay",32,"I",20170522,279,201426,NA,"","Pauline Parmentier","R",175,"FRA",31.3045859,79,782,201483,NA,"Q","Madison Brengle","R",NA,"USA",27.13483915,82,735,"6-1 4-6 7-6(4)",3,"R32",142,3,4,102,64,40,13,14,4,10,0,1,114,95,57,7,15,9,14,0
"3353","2017-0406","Strasbourg","Clay",32,"I",20170522,278,202504,NA,"","Ying Ying Duan","R",NA,"CHN",27.96714579,65,960,201325,6,"","Samantha Stosur","R",172,"AUS",33.14442163,24,1695,"6-0 6-1",3,"R32",50,0,6,45,27,7,6,7,8,15,3,2,29,19,16,4,6,0,1,0
"3354","2017-0406","Strasbourg","Clay",32,"I",20170522,277,202426,NA,"Q","Julia Boserup","R",NA,"USA",25.70020534,86,698,201620,9,"","Monica Puig","R",NA,"PUR",23.6495551,41,1225,"6-1 6-0",3,"R32",46,2,2,33,22,9,1,6,1,6,8,4,36,19,16,12,7,0,0,0
"3355","2017-0406","Strasbourg","Clay",32,"I",20170522,276,203530,NA,"","Viktorija Golubic","R",NA,"SUI",24.59685147,63,1003,201697,NA,"","Kristyna Pliskova","L",NA,"CZE",25.16906229,48,1134,"6-2 4-6 7-5",3,"R32",128,1,6,107,70,43,15,15,5,10,8,3,89,46,30,29,15,3,6,0
"3356","2017-0406","Strasbourg","Clay",32,"I",20170522,275,214304,NA,"Q","Vera Lapko","R",NA,"BLR",18.64476386,252,202,202663,NA,"","Magda Linette","R",NA,"POL",25.27310062,97,621,"6-4 3-6 6-2",3,"R32",116,4,8,89,51,33,16,14,3,8,2,2,79,62,44,6,13,1,4,0
"3357","2017-0406","Strasbourg","Clay",32,"I",20170522,274,206108,NA,"","Jennifer Brady","R",NA,"USA",22.11088296,87,692,201614,5,"","Caroline Garcia","R",NA,"FRA",23.59753593,29,1540,"6-3 6-4",3,"R32",83,1,4,50,26,17,10,9,2,6,1,4,67,38,28,13,10,2,4,0
"3358","2017-0406","Strasbourg","Clay",32,"I",20170522,273,211635,NA,"","Louisa Chirico","R",NA,"USA",21.01574264,127,424,201611,7,"","Daria Gavrilova","R",NA,"AUS",23.21423682,25,1630,"6-2 6-3",3,"R32",65,0,2,60,40,17,8,9,4,11,1,4,42,24,16,8,8,2,5,0
"3359","2017-0406","Strasbourg","Clay",32,"I",20170522,272,201605,NA,"","Mandy Minella","R",NA,"LUX",31.49623546,69,849,206404,NA,"Q","Elizaveta Kulichkova","R",NA,"RUS",21.10882957,192,282,"6-1 6-4",3,"R32",73,1,2,60,36,20,6,9,8,14,2,6,52,22,15,15,8,2,4,0
"3360","2017-0406","Strasbourg","Clay",32,"I",20170522,271,201666,NA,"LL","Cagla Buyukakcay","R",NA,"TUR",27.64681725,156,342,202458,NA,"Q","Ashleigh Barty","R",NA,"AUS",21.07597536,84,719,"6-0 6-1",3,"R32",48,0,2,32,21,6,3,6,3,8,3,1,36,22,21,8,7,1,1,0
"3361","2017-0406","Strasbourg","Clay",32,"I",20170522,270,201455,2,"","Elena Vesnina","R",176,"RUS",30.80629706,15,2816,202429,NA,"Q","Camila Giorgi","R",168,"ITA",25.39356605,99,600,"1-6 6-1 6-1",3,"R32",85,2,4,68,42,19,11,10,5,11,2,3,55,31,20,11,11,1,5,0
"3362","2017-520","Roland Garros","Clay",128,"G",20170529,100,201493,1,"","Angelique Kerber","L",173,"GER",29.36071184,1,7035,201505,NA,"","Ekaterina Makarova","L",178,"RUS",28.97467488,40,1265,"6-2 6-2",3,"R128",82,0,4,57,35,17,8,0,8,14,3,2,70,51,31,9,0,14,16,0
"3363","2017-520","Roland Garros","Clay",128,"G",20170529,101,203462,NA,"","Kateryna Kozlova","R",NA,"UKR",23.26899384,140,401,201615,NA,"","Lesia Tsurenko","R",174,"UKR",27.99726215,42,1223,"6-4 6-0",3,"R128",84,1,1,65,47,21,6,0,10,16,0,3,48,31,21,9,0,0,2,0
"3364","2017-520","Roland Garros","Clay",128,"G",20170529,102,211635,NA,"","Louisa Chirico","R",NA,"USA",21.0349076,128,424,211533,NA,"","Jelena Ostapenko","R",NA,"LAT",19.97262149,47,1165,"4-6 6-3 6-2",3,"R128",114,1,6,102,64,33,14,0,8,16,4,5,88,40,29,19,0,4,9,0
"3365","2017-520","Roland Garros","Clay",128,"G",20170529,103,201311,31,"","Roberta Vinci","R",163,"ITA",34.275154,33,1490,201620,NA,"","Monica Puig","R",NA,"PUR",23.66872005,41,1225,"6-3 3-6 6-2",3,"R128",110,5,4,86,49,31,21,0,4,8,4,3,77,44,31,19,0,3,5,0
"3366","2017-520","Roland Garros","Clay",128,"G",20170529,104,201568,NA,"","Kristina Kucova","R",NA,"SVK",27.01711157,95,640,201325,23,"","Samantha Stosur","R",172,"AUS",33.16358658,22,1945,"7-5 6-1",3,"R128",79,1,3,59,42,22,5,0,4,9,5,1,65,38,27,16,0,5,7,0
"3367","2017-520","Roland Garros","Clay",128,"G",20170529,105,201605,NA,"","Mandy Minella","R",NA,"LUX",31.51540041,70,849,201465,NA,"","Kirsten Flipkens","R",165,"BEL",31.38124572,87,705,"6-3 6-3",3,"R128",93,1,1,77,43,24,14,0,11,16,7,1,70,45,30,11,0,5,7,0
"3368","2017-520","Roland Garros","Clay",128,"G",20170529,106,201516,NA,"","Evgeniya Rodina","R",NA,"RUS",28.31211499,80,783,201318,NA,"","Bethanie Mattek Sands","R",168,"USA",32.183436,117,455,"7-5 6-2",3,"R128",82,0,7,62,41,18,7,0,7,14,3,1,62,27,14,21,0,5,9,0
"3369","2017-520","Roland Garros","Clay",128,"G",20170529,107,202426,NA,"","Julia Boserup","R",NA,"USA",25.71937029,85,708,201520,15,"","Petra Kvitova","L",183,"CZE",27.22518823,16,2780,"6-3 6-2",3,"R128",74,0,3,52,31,19,8,0,3,6,9,5,56,37,29,12,0,3,3,0
"3370","2017-520","Roland Garros","Clay",128,"G",20170529,108,215096,NA,"","Jaimee Fourlis","U",NA,"AUS",17.69746749,337,126,201496,11,"","Caroline Wozniacki","R",177,"DEN",26.88295688,12,3915,"6-4 3-6 6-2",3,"R128",134,1,3,88,55,34,16,0,7,12,0,2,88,52,33,20,0,8,11,0
"3371","2017-520","Roland Garros","Clay",128,"G",20170529,109,214219,NA,"","Tessah Andrianjafitrimo","R",NA,"FRA",18.63107461,269,183,211796,NA,"","Francoise Abanda","R",NA,"CAN",20.30937714,195,282,"6-3 6-4",3,"R128",88,0,0,59,30,16,15,0,4,8,3,1,66,48,32,10,0,5,7,0
"3372","2017-520","Roland Garros","Clay",128,"G",20170529,110,206045,NA,"","Quirine Lemoine","L",NA,"NED",25.42642026,162,334,214263,NA,"","Catherine Cartan Bellis","R",NA,"USA",18.14099932,48,1157,"6-3 3-6 6-1",3,"R128",89,0,4,79,54,34,11,0,4,8,5,4,86,52,42,12,0,5,7,0
"3373","2017-520","Roland Garros","Clay",128,"G",20170529,111,201548,NA,"","Ajla Tomljanovic","R",NA,"CRO",24.06023272,311,144,202428,18,"","Kiki Bertens","R",182,"NED",25.46748802,18,2395,"4-6 6-1 6-1",3,"R128",91,1,6,75,44,25,15,0,3,8,11,7,72,38,32,17,0,1,2,0
"3374","2017-520","Roland Garros","Clay",128,"G",20170529,112,202499,NA,"","Donna Vekic","R",NA,"CRO",20.91718001,75,800,201533,32,"","Shuai Zhang","R",NA,"CHN",28.3504449,34,1490,"7-5 6-4",3,"R128",116,1,10,93,55,30,15,0,15,21,2,3,82,55,33,12,0,9,13,0
"3375","2017-520","Roland Garros","Clay",128,"G",20170529,113,203530,NA,"","Viktorija Golubic","R",NA,"SUI",24.61601643,65,1003,205925,NA,"","Aliaksandra Sasnovich","R",NA,"BLR",23.18685832,98,626,"4-6 7-5 6-3",3,"R128",144,2,8,110,69,38,16,0,10,19,4,6,95,65,36,11,0,9,16,0
"3376","2017-520","Roland Garros","Clay",128,"G",20170529,114,202429,NA,"","Camila Giorgi","R",168,"ITA",25.41273101,93,647,206219,NA,"","Oceane Dodin","R",NA,"FRA",20.59411362,56,1092,"6-2 6-3",3,"R128",65,2,6,43,21,9,11,0,0,5,9,7,67,37,28,12,0,10,11,0
"3377","2017-520","Roland Garros","Clay",128,"G",20170529,115,201539,NA,"","Christina Mchale","R",170,"USA",25.04859685,61,1055,201320,8,"","Svetlana Kuznetsova","R",174,"RUS",31.92060233,9,4310,"7-5 6-4",3,"R128",125,0,4,85,49,25,18,0,8,14,4,4,80,61,36,8,0,7,11,0
"3378","2017-520","Roland Garros","Clay",128,"G",20170529,116,201212,NA,"","Francesca Schiavone","R",166,"ITA",36.93086927,78,790,202469,4,"","Garbine Muguruza","R",182,"ESP",23.6386037,5,4636,"6-2 6-4",3,"R128",93,1,4,52,29,13,9,0,6,11,2,1,57,39,24,13,0,3,5,0
"3379","2017-520","Roland Garros","Clay",128,"G",20170529,117,201512,NA,"","Monica Niculescu","R",168,"ROU",29.67556468,54,1110,204426,NA,"","Anett Kontaveit","R",NA,"EST",21.42915811,53,1110,"7-5 6-1",3,"R128",81,0,3,62,51,25,5,0,4,8,5,3,64,41,30,13,0,4,5,0
"3380","2017-520","Roland Garros","Clay",128,"G",20170529,118,212001,NA,"","Natalia Vikhlyantseva","U",NA,"RUS",20.27926078,74,804,201596,NA,"","Johanna Larsson","R",174,"SWE",28.78028747,59,1080,"6-4 6-4",3,"R128",90,2,4,72,49,28,11,0,9,13,2,4,72,50,34,11,0,7,9,0
"3381","2017-520","Roland Garros","Clay",128,"G",20170529,119,202707,NA,"","Myrtille Georges","R",NA,"FRA",26.4366872,204,272,201709,27,"","Yulia Putintseva","R",NA,"KAZ",22.39014374,29,1550,"6-3 6-0",3,"R128",73,0,5,44,23,15,3,0,1,6,1,4,56,36,23,12,0,5,6,0
"3382","2017-520","Roland Garros","Clay",128,"G",20170529,120,200002,22,"","Mirjana Lucic","R",NA,"CRO",35.22245038,25,1746,201666,NA,"","Cagla Buyukakcay","R",NA,"TUR",27.6659822,155,353,"6-3 6-3",3,"R128",71,2,8,58,33,22,10,0,2,5,1,2,51,36,28,9,0,0,0,0
"3383","2017-520","Roland Garros","Clay",128,"G",20170529,121,201523,NA,"","Marina Erakovic","R",174,"NZL",29.229295,144,389,201603,NA,"","Shelby Rogers","R",NA,"USA",24.62422998,49,1148,"7-6(4) 6-4",3,"R128",93,3,3,64,41,29,13,0,1,3,4,1,65,43,35,13,0,3,4,0
"3384","2017-520","Roland Garros","Clay",128,"G",20170529,122,201595,NA,"","Misaki Doi","L",159,"JPN",26.08350445,58,1080,201506,NA,"","Sara Errani","R",164,"ITA",30.08350445,91,672,"7-6(7) 6-1",3,"R128",104,0,3,68,36,17,11,0,3,10,0,1,68,54,30,6,0,6,10,0
"3385","2017-520","Roland Garros","Clay",128,"G",20170529,123,206108,NA,"","Jennifer Brady","R",NA,"USA",22.13004791,88,692,201540,13,"","Kristina Mladenovic","R",184,"FRA",24.04106776,14,2915,"3-6 6-3 9-7",3,"R128",179,8,6,121,61,44,22,0,5,11,3,7,117,69,45,23,0,5,10,0
"3386","2017-520","Roland Garros","Clay",128,"G",20170529,124,202492,NA,"","Qiang Wang","R",NA,"CHN",25.37166324,52,1120,200748,10,"","Venus Williams","R",185,"USA",36.94729637,11,3941,"6-4 7-6(3)",3,"R128",101,2,1,77,41,23,21,0,6,9,4,9,87,54,41,12,0,7,9,0
"3387","2017-520","Roland Garros","Clay",128,"G",20170529,125,216153,NA,"","Amanda Anisimova","R",NA,"USA",15.74264203,267,183,201597,NA,"","Kurumi Nara","R",NA,"JPN",25.41273101,90,672,"3-6 7-5 6-4",3,"R128",152,4,2,118,73,44,16,0,14,21,1,2,116,74,46,14,0,13,20,0
"3388","2017-520","Roland Garros","Clay",128,"G",20170529,126,201347,NA,"","Jelena Jankovic","R",177,"SRB",32.24640657,63,1025,202480,NA,"","Richel Hogenkamp","R",NA,"NED",25.11704312,105,551,"6-2 7-5",3,"R128",71,5,3,63,35,21,15,0,3,7,4,3,54,34,28,11,0,0,1,0
"3389","2017-520","Roland Garros","Clay",128,"G",20170529,127,201611,24,"","Daria Gavrilova","R",NA,"AUS",23.23340178,24,1755,210722,NA,"","Elise Mertens","U",NA,"BEL",21.53045859,60,1066,"7-6(4) 1-6 6-4",3,"R128",137,1,1,87,55,33,16,0,4,10,4,5,100,60,34,19,0,6,13,0
"3390","2017-520","Roland Garros","Clay",128,"G",20170529,128,204427,NA,"","Sara Sorribes Tormo","R",NA,"ESP",20.63791923,84,735,201490,30,"","Timea Bacsinszky","R",NA,"SUI",27.97262149,31,1523,"6-1 6-2",3,"R128",82,0,10,44,25,10,4,0,1,7,0,2,61,36,22,13,0,7,9,0
"3391","2017-520","Roland Garros","Clay",128,"G",20170529,129,201504,NA,"","Julia Goerges","R",180,"GER",28.56947296,51,1130,201483,NA,"","Madison Brengle","R",NA,"USA",27.15400411,82,758,"1-6 6-3 13-11",3,"R128",168,6,6,125,71,54,15,0,10,19,0,2,120,99,53,9,0,4,13,0
"3392","2017-520","Roland Garros","Clay",128,"G",20170529,130,202536,NA,"","Ana Bogdan","R",NA,"ROU",24.5065024,106,539,202460,NA,"","Ons Jabeur","R",NA,"TUN",22.75154004,114,459,"6-3 6-4",3,"R128",83,0,3,73,50,28,10,0,10,14,5,3,70,35,23,20,0,5,7,0
"3393","2017-520","Roland Garros","Clay",128,"G",20170529,131,202418,NA,"","Lara Arruabarrena","R",166,"ESP",25.19096509,62,1053,201495,6,"","Dominika Cibulkova","R",161,"SVK",28.06297057,7,4480,"6-2 6-1",3,"R128",83,0,3,45,22,15,5,0,2,6,0,4,66,39,31,11,0,3,3,0
"3394","2017-520","Roland Garros","Clay",128,"G",20170529,132,201468,NA,"","Yaroslava Shvedova","R",180,"KAZ",29.71115674,45,1172,202494,5,"","Elina Svitolina","R",174,"UKR",22.71047228,6,4575,"6-4 6-3",3,"R128",77,0,0,52,40,22,7,0,0,3,2,2,68,37,26,18,0,5,6,0
"3395","2017-520","Roland Garros","Clay",128,"G",20170529,133,201621,NA,"","Mona Barthel","R",185,"GER",26.88295688,50,1139,201450,NA,"","Tsvetana Pironkova","R",180,"BUL",29.70841889,77,792,"6-0 6-4",3,"R128",72,1,2,56,38,20,7,0,3,8,1,2,57,37,29,7,0,5,6,0
"3396","2017-520","Roland Garros","Clay",128,"G",20170529,134,202430,NA,"","Alize Lim","R",NA,"FRA",26.87748118,259,195,202663,NA,"","Magda Linette","R",NA,"POL",25.29226557,94,643,"6-0 7-5",3,"R128",84,1,7,77,41,24,13,0,9,14,3,1,49,32,24,10,0,0,1,0
"3397","2017-520","Roland Garros","Clay",128,"G",20170529,135,203575,NA,"","Danka Kovinic","R",NA,"MNE",22.52703628,107,536,211951,29,"","Ana Konjuh","R",NA,"CRO",19.41957563,30,1527,"7-5 7-6(4)",3,"R128",114,10,3,89,48,31,18,0,6,9,3,3,83,54,41,14,0,4,6,0
"3398","2017-520","Roland Garros","Clay",128,"G",20170529,136,202470,NA,"","Annika Beck","R",170,"GER",23.27994524,71,840,201545,17,"","Anastasija Sevastova","U",NA,"LAT",27.1266256,19,2165,"6-2 6-4",3,"R128",66,0,0,59,39,19,10,0,3,8,3,4,55,31,23,13,0,1,3,0
"3399","2017-520","Roland Garros","Clay",128,"G",20170529,137,203552,NA,"","Risa Ozaki","R",NA,"JPN",23.13483915,72,826,202446,NA,"","Eugenie Bouchard","R",NA,"CAN",23.25530459,57,1086,"2-6 6-3 6-2",3,"R128",109,0,3,83,61,37,8,0,4,9,3,3,69,41,32,12,0,1,5,0
"3400","2017-520","Roland Garros","Clay",128,"G",20170529,138,201435,NA,"","Kateryna Bondarenko","R",175,"UKR",30.80629706,92,658,201549,NA,"","Petra Martic","R",181,"CRO",26.35728953,290,159,"6-2 7-5",3,"R128",72,4,4,59,35,22,8,0,5,10,7,4,64,46,31,10,0,2,4,0
"3401","2017-520","Roland Garros","Clay",128,"G",20170529,139,202458,NA,"","Ashleigh Barty","R",NA,"AUS",21.09514031,76,797,201619,12,"","Madison Keys","R",178,"USA",22.27789185,13,3163,"6-3 6-2",3,"R128",61,1,7,55,31,23,7,0,4,7,1,0,50,30,22,14,0,0,0,0
"3402","2017-520","Roland Garros","Clay",128,"G",20170529,140,206242,NA,"","Beatriz Haddad Maia","L",NA,"BRA",20.99657769,101,598,201455,14,"","Elena Vesnina","R",176,"RUS",30.82546201,15,2816,"6-2 3-6 6-4",3,"R128",132,4,6,93,61,39,9,0,7,13,5,3,85,48,29,19,0,7,11,0
"3403","2017-520","Roland Garros","Clay",128,"G",20170529,141,201492,NA,"","Andrea Petkovic","R",180,"GER",29.71937029,79,785,201478,NA,"","Varvara Lepchenko","L",180,"USA",31.02258727,68,875,"6-4 3-6 6-3",3,"R128",111,2,1,79,56,34,11,0,3,8,1,4,88,68,43,9,0,6,10,0
"3404","2017-520","Roland Garros","Clay",128,"G",20170529,142,201397,NA,"","Shuai Peng","R",173,"CHN",31.38672142,36,1400,201514,NA,"","Sorana Cirstea","R",176,"ROU",27.1430527,64,1012,"6-3 6-1",3,"R128",59,1,0,46,31,16,5,0,2,7,2,4,49,27,21,11,0,2,3,0
"3405","2017-520","Roland Garros","Clay",128,"G",20170529,143,206289,NA,"","Maria Sakkari","R",NA,"GRE",21.84531143,99,601,201521,21,"","Carla Suarez Navarro","R",162,"ESP",28.73374401,23,1800,"6-4 6-2",3,"R128",83,0,1,67,41,17,12,0,7,13,0,1,42,24,16,10,0,1,4,0
"3406","2017-520","Roland Garros","Clay",128,"G",20170529,144,201518,NA,"","Yanina Wickmayer","R",182,"BEL",27.60574949,69,857,214082,26,"","Darya Kasatkina","R",NA,"RUS",20.06023272,28,1580,"7-5 6-4",3,"R128",86,3,1,65,45,33,7,0,5,8,0,1,60,38,25,18,0,0,1,0
"3407","2017-520","Roland Garros","Clay",128,"G",20170529,145,203281,NA,"","Amandine Hesse","R",NA,"FRA",24.36413415,215,261,214954,NA,"","Marketa Vondrousova","L",NA,"CZE",17.9192334,96,635,"6-1 6-0",3,"R128",54,1,1,46,26,12,4,0,3,9,1,5,34,20,17,8,0,0,0,0
"3408","2017-520","Roland Garros","Clay",128,"G",20170529,146,202504,NA,"","Ying Ying Duan","R",NA,"CHN",27.98631075,66,960,213583,NA,"","Tatjana Maria","R",NA,"GER",29.80698152,102,592,"6-4 6-1",3,"R128",73,1,3,48,32,16,5,0,6,11,1,2,62,36,27,10,0,5,7,0
"3409","2017-520","Roland Garros","Clay",128,"G",20170529,147,202450,NA,"","Jana Cepelova","R",168,"SVK",24,89,685,201594,3,"","Simona Halep","R",168,"ROU",25.67008898,4,5790,"6-2 6-3",3,"R128",67,0,4,57,38,18,5,0,3,10,0,1,50,39,23,6,0,2,5,0
"3410","2017-520","Roland Garros","Clay",128,"G",20170529,148,202427,7,"","Johanna Konta","R",NA,"GBR",26.03422313,8,4330,201444,NA,"","Su Wei Hsieh","R",169,"TPE",31.39767283,109,512,"1-6 7-6(2) 6-4",3,"R128",135,4,1,94,59,44,19,0,6,8,0,1,105,64,36,27,0,9,12,0
"3411","2017-520","Roland Garros","Clay",128,"G",20170529,149,203504,NA,"","Miyu Kato","R",NA,"JPN",22.51882272,199,276,203501,NA,"","Taylor Townsend","L",NA,"USA",21.11704312,121,449,"6-4 6-0",3,"R128",75,0,2,54,32,13,9,0,2,8,0,2,59,40,27,8,0,7,9,0
"3412","2017-520","Roland Garros","Clay",128,"G",20170529,150,201697,NA,"","Kristyna Pliskova","L",NA,"CZE",25.18822724,44,1181,203564,NA,"","Chloe Paquet","R",NA,"FRA",22.91033539,260,195,"6-7(4) 6-2 6-2",3,"R128",112,3,3,90,43,31,19,0,2,8,7,9,89,46,38,22,0,2,4,0
"3413","2017-520","Roland Garros","Clay",128,"G",20170529,151,211702,NA,"","Nao Hibino","R",NA,"JPN",22.49965777,83,749,201614,28,"","Caroline Garcia","R",NA,"FRA",23.61670089,27,1595,"6-2 6-2",3,"R128",65,1,4,56,33,18,8,0,7,12,4,3,41,27,22,8,0,1,2,0
